pair_id,is_duplicate
135775,1
85470,1
140442,0
170590,0
49703,0
176448,0
361310,0
250443,0
301542,1
38519,0
62281,0
320416,1
206544,1
125195,0
348892,0
3117,0
144875,1
9238,1
245231,0
239893,0
184733,0
228226,0
77542,0
95942,0
234192,1
330215,0
138129,0
227345,1
122083,0
396479,0
16956,0
83709,1
293022,1
183514,0
279459,0
304706,0
38871,0
189719,0
219903,1
150399,0
103900,1
61396,1
388772,0
254131,1
41916,1
179012,1
5135,0
354220,0
294623,1
286234,1
343013,1
90765,0
124325,0
50625,0
12649,0
241234,0
172416,1
173328,0
366760,0
273098,1
12010,0
381295,0
200555,0
403853,1
235855,0
63327,1
225520,0
364032,1
318175,1
327733,1
348950,0
242565,0
390342,0
262453,0
129794,0
331715,0
299730,0
53980,0
74759,0
157987,0
314082,0
97235,0
83347,0
51291,0
360003,0
237959,1
327589,0
68390,0
319141,1
212405,1
200971,0
6727,1
388290,0
209256,0
337876,1
132833,0
107047,0
221092,0
224849,0
357621,0
403578,1
204943,0
246897,0
40523,0
71114,0
8728,0
208118,0
291360,0
374445,0
83203,0
341170,0
100552,1
68760,0
212375,0
154865,1
283134,0
133976,0
159520,1
255160,1
376281,0
276799,1
315707,0
236797,0
67877,1
240558,1
372620,1
350576,1
255068,1
401644,0
343173,0
205250,0
232472,0
192214,1
208051,0
63888,0
372916,0
33728,0
166128,0
67100,0
350297,0
96404,1
78131,0
244304,0
190214,0
10845,0
250629,1
311957,0
225340,0
151687,1
21447,0
308226,1
2217,1
54681,0
332189,1
230454,1
355991,1
8841,0
226199,1
304154,0
127193,0
93780,0
185825,0
74767,1
131748,0
150322,1
385464,0
349565,0
309293,0
237524,1
387674,0
142039,1
353111,1
81103,1
303251,1
393439,0
25670,0
111479,0
291579,1
305160,1
369111,0
328031,0
388019,1
287976,0
197166,1
97816,0
191237,0
117551,1
53808,0
196425,1
300553,0
95353,0
168839,0
19567,1
394298,1
104273,0
153522,0
28731,0
60482,1
278012,1
211328,0
346166,0
69180,0
29975,0
315570,0
216866,1
401737,0
340864,0
332512,1
260710,0
245427,1
35880,0
353722,0
158492,1
296631,1
118363,1
81766,0
7572,0
279478,0
10016,0
383763,0
335822,0
140419,0
133817,0
61799,0
319437,1
113693,0
150624,1
26868,1
11136,0
303403,1
358997,0
101616,0
40911,0
326952,1
66739,1
263038,0
365063,0
262479,1
6648,0
232957,0
123895,1
265358,1
3104,0
117550,0
118594,0
286307,1
123601,0
258910,0
319940,0
41624,1
155722,1
317736,1
183762,0
142620,0
105131,0
166732,1
247622,0
250422,0
227441,1
281347,0
320920,0
57996,0
323054,1
352864,0
127798,0
246373,0
38187,0
274329,1
146390,1
175529,1
60346,1
200568,1
67292,0
233213,1
221982,1
197268,0
217017,0
110476,0
157830,1
27205,1
137119,0
155768,0
83733,0
376541,0
255880,0
334733,0
167056,0
356199,0
102437,1
137486,0
41721,0
97017,0
309314,1
51792,0
96534,1
119808,0
226210,0
212966,0
330328,0
263738,1
371062,1
91200,1
310778,0
294705,0
329978,1
360129,0
351461,0
111282,0
204677,1
306714,0
199187,1
212813,1
272175,0
402886,0
341822,0
344091,1
381094,0
96644,1
116304,0
135738,0
173766,0
391506,0
250877,0
404064,0
51456,1
126971,1
300489,1
337996,0
337585,1
354352,1
302811,1
383500,0
235737,1
158906,0
124398,1
333218,0
155277,1
252513,1
374811,0
220188,0
391003,1
27161,0
224608,1
10778,1
375500,1
383071,0
333522,0
225209,1
167945,1
71948,1
30183,0
357537,0
151589,1
118350,1
192845,0
307194,1
134946,1
101914,0
317518,0
228449,1
317665,1
11080,0
369,0
390513,0
387293,0
259994,0
353666,0
355,0
133925,1
19549,1
370002,0
178785,1
67346,0
362001,0
120304,0
353676,1
239063,0
114550,0
21963,0
278335,0
351911,0
91303,0
328965,1
325407,1
394832,0
212490,0
74853,1
216776,0
80437,0
127215,1
78392,1
347846,0
102994,1
181239,0
18331,1
86200,0
4029,1
320731,1
227077,0
80692,0
292135,1
136637,1
386656,0
27812,0
28023,0
310297,1
68774,0
231748,0
151564,0
370578,0
71870,1
386525,0
292961,1
234555,0
377860,0
91162,1
120901,0
75847,0
113411,1
254643,0
121120,0
294555,1
97369,1
17563,0
257276,0
319364,1
365216,0
12150,1
193964,1
75907,1
90875,1
232188,1
302948,0
393852,0
123574,1
7888,0
270266,1
142609,0
140077,0
308025,0
14545,1
18963,1
19704,0
98437,1
120532,0
362066,0
172067,1
347937,0
108401,1
316711,0
390749,0
304319,1
326987,0
235163,0
201575,0
172976,0
404145,1
289129,0
128839,0
173286,0
233375,0
325546,0
111268,1
24306,0
99190,0
271337,1
389992,0
251953,0
140786,1
181229,1
148787,0
108601,0
72375,0
105386,0
354177,0
33637,1
264520,1
40629,0
268967,1
24952,0
244469,1
354532,0
173365,1
16711,0
348374,0
330038,0
325451,1
42674,0
147812,0
41375,0
33569,0
1205,0
372747,1
195713,1
121741,1
80785,1
384410,1
55291,0
49957,0
183061,1
48707,0
312625,0
396595,0
173736,0
259198,0
298673,1
158532,0
325605,0
30103,0
387472,0
403262,0
233136,1
76598,1
12306,1
319358,0
166029,0
239574,0
312843,0
106602,0
130284,1
263128,0
382518,0
51633,0
285675,0
292570,0
126690,0
266544,1
248185,0
267242,0
179922,1
242816,0
217612,1
21101,0
244160,1
134556,0
296987,0
167465,0
28168,0
396428,1
309805,0
151914,1
30452,0
217176,0
179324,1
266849,0
308207,1
402994,1
163087,1
118630,0
241638,1
202985,1
124138,1
98220,0
142341,1
166373,0
257869,0
122011,0
167715,0
173781,1
240864,0
63903,0
384225,1
302137,0
361701,0
210056,1
39039,1
114162,0
89031,1
258004,0
251153,1
255547,0
174379,0
295275,0
5574,1
169311,1
282402,1
12017,0
76973,0
365764,1
314358,0
381551,1
291478,0
37933,1
40888,1
110080,0
295924,0
69016,0
120063,0
47128,1
151193,1
72385,1
5675,0
179517,0
324945,1
160940,0
83022,0
356336,0
30438,0
370960,0
217319,1
338733,0
293370,1
85824,1
169515,0
135585,1
3975,0
150216,1
27776,1
215163,1
221616,1
399627,0
340314,1
202112,0
226997,0
271197,0
219603,1
396172,0
288034,0
319485,1
246390,0
22480,0
95089,0
277331,1
871,0
341122,0
389857,0
161432,0
196256,0
76189,1
278246,0
241692,1
222197,1
383485,1
241831,0
204014,0
33247,1
46248,0
101045,1
382895,1
275103,1
277129,0
2313,1
120777,1
358709,1
22523,1
241922,0
333659,0
241689,0
216704,0
21818,1
124231,1
184014,1
29736,1
352977,1
46095,0
144865,0
355151,1
367691,0
285963,1
313365,0
329847,1
300682,1
252085,0
165638,1
148421,0
296838,1
278803,1
339822,0
104075,0
33218,1
9293,0
315429,1
39464,0
351434,0
141137,1
350354,1
204109,1
32703,1
343964,0
17806,0
176836,1
276416,1
34173,0
219183,0
68089,0
283026,0
95395,0
99445,0
40309,1
318287,0
315432,0
246454,0
244507,0
255977,1
177791,1
14822,0
404119,0
62102,1
117211,1
336962,0
253485,1
302133,0
7975,0
168316,0
93875,0
146137,1
99353,0
301954,0
288501,1
317127,0
279303,1
165545,1
82269,1
393107,0
26084,0
241505,0
3289,1
283508,1
177520,0
314237,0
337034,1
317311,0
364506,1
369077,0
158964,1
250085,0
28607,1
177097,0
164444,0
90029,0
50705,0
199812,0
380194,0
260536,0
382467,0
334142,0
194924,0
376690,0
28915,1
250863,0
207561,1
173521,1
203510,0
101169,0
91049,0
361530,0
203504,0
390639,0
323885,0
341618,0
144333,0
377951,0
261844,0
149551,1
133518,1
75680,0
345397,0
232261,1
27426,0
338298,0
211492,1
381489,0
162691,0
214469,0
192379,0
318604,0
335200,1
187191,0
213055,0
252092,1
334774,1
188568,1
137205,1
86020,1
232852,0
326123,1
111936,0
232496,0
194331,0
367320,0
216772,0
6225,1
11798,0
62601,0
324067,0
253399,0
268545,0
42876,0
349830,0
186210,0
11846,0
23853,1
174675,1
13258,0
391218,0
170744,1
112333,1
24751,0
357541,1
283087,0
124555,0
43043,1
251017,1
22201,1
214882,0
90937,1
24657,1
127357,0
103544,0
20939,0
297045,0
183004,0
352564,0
40037,0
120119,0
209374,0
307552,1
228874,1
252345,1
289916,1
207106,1
281766,1
289769,1
272480,0
24329,1
345084,1
403574,1
315310,0
24961,1
250801,0
314449,1
180796,0
102937,0
306787,0
251601,0
69444,1
129592,1
229848,1
117406,0
15032,1
50186,0
175779,0
142504,1
12128,0
145901,1
232171,1
73378,0
322841,1
202191,1
338068,0
270085,0
63555,1
228432,1
324129,1
138806,0
389148,0
16188,0
86091,0
215282,0
401653,0
144602,1
1712,1
129181,1
300028,0
399988,0
153344,1
310612,1
120618,0
324244,1
277089,0
317579,0
401057,0
256541,0
127904,0
205677,1
402918,1
340452,0
361038,0
207804,0
355452,1
230052,0
212049,0
256229,1
266965,0
266563,0
70625,0
191322,0
44606,1
36291,1
13866,0
12454,0
179927,0
159309,1
230302,1
16213,0
72532,1
187888,0
125066,1
178512,0
310851,1
160350,1
388424,0
169343,0
324880,1
338624,1
120632,0
44050,1
245033,0
113028,0
185466,1
359901,1
87524,1
294123,0
55066,0
251788,0
254957,0
160171,0
210059,0
120372,0
364482,0
27873,0
55193,0
180984,0
154320,1
19037,1
247949,0
309574,0
125074,0
321063,0
362283,0
76496,1
103018,1
192082,0
353443,1
225750,0
27889,0
234538,0
237495,1
397219,1
71551,0
32526,1
121114,0
377827,0
93731,0
368454,1
334910,1
162931,1
230116,1
388090,0
153584,1
172946,0
21762,0
203013,1
260748,0
389895,1
75946,0
734,1
397179,1
37545,0
211420,1
23774,0
114906,1
387897,0
311633,1
264177,0
116564,0
65856,0
98457,0
308194,0
321608,1
29071,0
390059,0
311780,1
393547,1
335484,0
25712,1
369799,1
222815,0
323458,1
13250,0
158756,0
313163,1
296281,0
22589,0
130457,0
139847,0
39126,0
269305,1
276876,0
103620,0
129193,0
230794,1
358369,1
297847,0
244195,0
77546,0
22626,1
103944,0
3556,0
268944,0
58459,0
364400,0
285034,0
93225,1
334830,0
171216,1
173565,0
135086,1
316396,0
350922,0
85014,1
352816,0
39832,1
66614,1
261433,0
313593,0
387,0
198974,1
370285,1
347073,1
118393,0
311916,1
164285,1
184001,0
309800,1
293771,1
81329,0
136617,0
264641,0
382288,1
77576,1
282191,0
245944,0
231248,0
355404,1
113318,1
236402,1
191083,1
274652,1
249109,1
371135,0
391819,0
41183,1
357457,1
18569,0
216261,1
229463,0
220667,0
131836,1
108646,1
339882,1
296201,0
343435,0
95984,0
278342,0
272305,1
359729,1
133164,0
7952,0
40788,1
70657,0
4900,0
138087,1
205573,1
354121,0
158416,0
381785,0
59440,0
249786,0
319715,1
204031,0
167896,0
326723,1
76162,0
223372,0
91243,0
365056,0
275051,0
108852,1
371498,0
326806,1
386598,0
357680,0
258601,0
339792,0
178916,0
63239,0
290964,1
181261,0
362398,0
302538,1
6327,0
347922,0
260541,1
168961,1
351425,0
184510,0
110373,0
220351,1
362143,1
24929,0
211909,1
196275,1
21542,0
233829,1
144526,1
140726,1
90759,1
104215,1
395029,0
52791,0
222387,1
391278,1
359562,0
315610,1
331687,1
20339,0
360138,0
307585,0
397982,0
394861,0
211138,0
376530,1
194550,0
40376,0
227096,0
377072,0
81613,0
262244,0
402923,0
217292,1
137946,0
77924,1
30274,0
391229,0
302584,0
182611,0
113291,1
254910,0
169478,1
216468,1
186565,1
317338,1
60429,0
281267,0
380943,0
397767,1
60800,0
70344,1
384243,0
240382,1
230186,0
369267,1
49377,1
121779,1
154099,1
109038,1
100756,1
17950,1
373011,1
246785,0
349235,0
153724,0
1659,0
207217,0
61856,0
110743,1
239795,1
302411,1
96055,0
73205,0
3291,0
361596,0
17749,1
155736,0
76796,0
21939,0
106442,0
372173,1
8777,0
139746,1
113273,1
334384,1
139687,1
353596,1
79179,1
6715,0
400589,0
185975,1
104394,0
401905,0
234439,1
12757,0
71311,0
363691,1
269015,1
172873,1
98605,0
224250,0
26980,1
97867,1
170098,0
186202,1
316464,1
96758,0
95612,0
47214,1
124762,0
231011,0
244832,1
334485,0
293853,1
166721,0
19515,1
283382,1
247620,0
110629,0
400427,1
219060,0
397362,0
279638,1
294915,0
393042,1
243762,0
104730,0
128377,0
347616,1
289591,0
75702,1
231904,1
395215,1
57945,0
171922,0
34909,1
315143,0
282330,0
175753,1
330746,0
134833,0
301400,1
140819,1
87995,0
46496,1
147540,1
162277,0
390613,0
332838,0
290835,0
301357,0
173549,0
291399,0
356248,1
39569,0
284359,1
37918,0
161682,0
249494,1
8815,0
305087,0
245037,0
243308,0
21437,1
308061,0
335459,1
371693,0
310226,0
297911,0
56084,0
358284,0
345574,0
143920,0
4803,1
388541,0
383373,0
377172,0
319219,0
357277,0
316275,1
20037,0
152682,1
397726,0
378447,0
338332,1
46166,0
28776,0
222594,0
119402,0
2455,0
11973,0
263211,0
60608,1
13544,1
301843,1
378210,1
123509,1
159545,1
158448,0
378448,0
20589,0
345117,1
7581,1
67889,1
327050,1
337726,0
271746,0
386278,0
110048,1
23687,0
44745,0
136307,0
122636,0
186688,1
356595,1
296829,1
309841,1
396488,1
166916,0
38480,0
135543,0
140615,0
1697,0
52927,0
223318,0
384818,0
117623,0
130125,0
137523,1
206003,0
207659,0
50283,0
268550,0
113219,0
396052,0
37547,1
154825,0
340282,0
240669,1
22207,0
155985,0
143807,0
171688,1
120518,1
243904,0
143187,0
228014,0
67224,0
121780,1
282478,1
157663,1
61981,0
91490,1
331996,1
272380,1
314603,1
82168,0
253521,1
375915,0
302034,0
184504,1
15184,0
133347,0
142332,0
347706,0
188909,0
90460,1
370744,0
49271,1
46890,1
40227,1
305285,1
377850,0
166277,0
274082,1
242883,1
322915,1
391360,0
55052,0
321358,0
19458,0
57984,0
351070,1
280828,0
312922,0
127878,0
55346,0
11548,0
88015,0
298158,0
325840,1
167620,1
24901,0
183366,0
186228,0
230435,0
392490,1
30964,0
396471,1
208009,0
84137,0
99078,0
152662,1
75144,0
67852,0
48836,1
374912,0
116051,1
130479,0
210850,0
371835,1
91468,1
261618,0
55533,0
386785,0
91088,0
145390,1
146054,1
306300,0
51082,1
91373,0
86569,0
301018,0
113703,1
167066,0
76298,0
41428,0
165664,1
301651,1
378276,0
313740,0
150227,0
6302,1
318118,1
161994,1
246956,1
92084,0
139650,1
182623,1
230528,0
308141,1
179711,0
357216,0
100001,1
230620,0
155482,0
257488,0
42795,0
25217,1
148042,0
138616,1
266689,1
181811,1
277962,0
126512,0
201286,1
97091,1
379056,1
226747,0
193999,0
119450,0
129182,0
171628,0
161316,0
20827,0
129142,0
94523,0
130140,0
215230,0
54580,0
65721,0
286311,0
78058,0
116446,0
263183,0
180228,0
154997,1
276072,0
128991,1
267939,0
272386,1
48176,1
376689,0
236624,0
237944,1
260325,0
277518,1
136266,0
112733,0
221845,1
190872,0
356640,0
71419,1
132922,1
392322,0
171850,0
128802,0
189219,0
334201,0
26887,0
171963,0
283754,1
92631,1
101057,1
118654,0
387535,1
178354,1
334604,0
117748,0
224936,1
1244,1
312179,1
93153,0
336373,0
386186,0
284164,0
315403,0
35744,0
317922,0
63775,1
236142,0
125450,0
130462,1
198593,0
251060,1
238568,0
278518,1
57678,0
278870,0
18587,0
381509,1
121294,0
306388,1
369625,1
136757,0
317443,1
253757,0
359656,1
276551,1
88772,0
3428,0
103908,0
315994,0
113955,0
401538,1
82918,0
173619,1
229634,1
378529,0
31407,1
312026,1
238082,1
366389,1
41269,1
155121,0
361831,0
226928,0
12558,0
86797,0
315824,1
381938,1
26729,0
14783,0
85613,1
81741,0
188861,1
237865,1
293372,1
387660,0
246892,0
148242,1
117747,0
323677,0
8588,0
85160,1
39853,0
68059,1
84804,0
37499,1
268996,0
114948,0
4512,0
380880,1
274454,1
47068,1
248799,1
35943,1
381803,1
392036,1
41671,0
104620,0
247748,0
152168,0
328409,1
350999,1
266783,0
222310,0
95754,0
63787,0
341442,0
146548,0
15870,0
382794,0
118355,1
142086,1
231107,0
343634,0
184978,0
19067,0
37189,0
97264,1
177070,0
312674,0
211103,1
141211,0
76586,1
349617,0
180249,0
268568,1
352041,1
369225,0
142114,1
683,0
122220,1
386120,0
117216,1
191209,1
185294,0
341874,0
216205,1
245167,0
361667,0
296740,1
378015,1
111371,0
403613,0
127194,0
48403,1
346094,1
199340,0
59013,1
1360,1
175927,0
14566,0
389338,0
209647,1
253943,0
243360,0
251918,0
202228,1
326172,1
123737,1
121580,0
401954,1
202688,0
348640,1
130282,0
97722,0
220337,0
226097,1
108147,0
304741,0
327853,0
232360,0
174086,0
33904,0
243163,1
83390,0
201362,0
89499,0
148861,1
73132,1
99976,1
36303,0
202370,0
275229,1
302469,1
214134,0
91858,0
215733,1
44514,0
140622,1
34527,0
172100,0
331350,0
401628,1
386366,0
102888,0
184704,1
269118,0
34357,1
126759,0
111890,0
191504,0
37946,0
325317,0
32099,1
387368,0
305562,1
128537,1
182471,0
91653,0
253023,0
245563,0
298797,0
230641,0
97720,1
255550,0
214883,1
186652,1
58660,1
125178,0
403060,0
135544,1
252045,0
290628,0
78035,1
345330,0
243200,1
49906,0
7188,0
194260,1
162788,1
305048,0
394690,0
325020,0
362343,0
363217,0
149824,0
171683,0
332752,0
89511,0
346760,0
295146,0
300365,1
352525,1
172314,0
202297,0
133186,0
368876,1
90009,0
110426,0
364280,0
158109,0
165316,0
7288,0
320372,0
403917,0
334203,0
198885,0
286885,1
403636,0
290201,0
218494,1
401455,0
126289,0
242322,0
164169,0
84954,1
76503,0
197792,0
285782,0
368169,1
282565,0
249963,0
294286,0
232973,0
223835,0
230401,1
32462,1
326716,0
14865,0
159228,1
35583,0
89526,0
350444,0
201789,0
233959,1
205457,0
400182,0
287018,0
394435,1
154760,0
39005,0
162718,0
134985,1
21019,0
117071,1
320825,1
225419,1
209860,0
386292,1
216621,0
350904,1
159166,0
258840,1
6887,0
260374,1
242528,0
41599,0
347842,0
138130,0
271679,0
94824,1
80294,0
99207,0
397644,0
283981,0
319584,0
401700,1
299309,0
110733,0
23202,0
281483,0
355042,1
85040,0
40244,0
169872,0
188298,0
338040,0
220805,1
174030,1
82912,1
346336,0
22552,0
382438,1
185166,0
378690,0
153775,0
394553,0
333523,0
102272,1
343705,0
240183,0
137913,0
248461,0
157205,1
276278,1
31953,1
384462,0
400869,0
33674,0
352194,0
16052,0
336596,0
336579,1
164435,0
382947,0
259141,1
35204,1
107901,0
28796,1
279482,0
151158,0
308711,1
79945,1
165438,1
263624,0
2230,0
313451,1
178848,1
133182,0
205821,0
366750,0
135685,1
364666,0
261926,1
137380,0
311504,0
370392,0
237569,1
129085,0
151313,0
114960,1
132925,1
198971,0
110722,1
284197,0
94823,0
140892,1
261300,0
29609,1
130474,1
201281,1
321561,0
212102,0
142560,0
315377,0
374098,1
131584,0
125306,0
27157,0
173490,1
266257,0
293435,0
100574,1
274113,0
144799,1
106065,0
223009,0
90333,0
17077,1
41148,1
34167,0
372220,1
319578,0
339261,1
398396,0
44760,0
70007,1
66483,0
27824,0
336533,0
11966,0
299278,0
69463,0
350370,0
380333,0
183579,0
236096,0
360571,0
277365,1
377613,1
385457,0
299829,1
133998,0
289787,1
258582,1
109289,1
75221,0
116584,0
225088,0
123811,0
317157,1
281437,1
83731,0
83834,1
211681,0
42232,0
12216,1
104708,1
19592,1
135594,0
319792,0
393983,1
287097,0
238479,0
185758,1
157252,0
71518,0
259270,0
34125,0
195738,1
209908,0
39715,0
42667,0
48168,1
118735,0
134727,1
273771,1
175670,0
385425,0
140225,1
270685,0
145192,1
382393,1
89318,1
325653,0
174845,0
118997,0
355907,0
2075,0
234755,0
261509,0
202474,1
236707,0
141206,0
321793,0
361102,1
300120,1
173862,0
97829,0
376782,0
173767,0
71659,0
402530,1
115681,0
77708,0
52236,0
11036,1
254549,0
161388,0
36864,0
129195,0
312159,0
199215,0
219298,0
246679,0
363607,1
210519,1
46864,1
374204,0
399653,0
181827,0
114499,0
272560,0
153822,0
379604,0
260898,0
319404,1
120871,1
184484,0
80212,0
367185,1
75942,0
36461,1
265201,0
398085,1
278579,0
51321,1
370372,0
28398,1
45543,1
322720,0
120586,1
231808,1
349249,1
229764,1
355698,0
40589,0
47110,1
97274,0
170212,0
116555,0
191019,1
396312,0
132243,0
25590,0
288645,0
90263,0
9152,0
90379,0
292065,1
99897,0
2400,1
39763,1
361515,0
180651,0
126030,1
233081,0
403586,1
213822,0
158437,0
215868,0
232958,1
117658,0
189313,0
197391,0
85373,0
178025,1
143864,1
326884,0
217467,1
35498,0
2488,1
332308,0
174412,1
376084,0
59639,0
397655,1
58765,0
346948,0
162290,0
229995,1
384382,0
29939,1
46589,1
34335,0
69761,0
143795,0
186711,0
231689,0
174745,0
174881,0
153644,1
319184,0
145350,1
10929,0
179023,1
214639,0
24678,1
170569,0
320330,0
190062,1
213219,0
35192,1
94940,0
367426,1
150523,1
247424,1
402997,1
39371,0
301690,0
303733,0
256132,0
203599,1
225945,1
294454,0
130854,1
120466,1
117246,1
329185,1
166604,0
90708,1
404272,1
226964,0
13987,1
256759,1
397889,0
50723,0
55872,0
361431,0
40704,1
348329,0
307603,0
237853,1
53303,1
147260,0
324232,1
128865,0
282407,0
214603,0
161555,1
186061,0
311282,0
284713,0
41914,0
310046,0
60757,1
1894,0
83668,0
373916,1
291301,0
283080,1
365329,0
75661,0
239167,0
255489,0
178670,1
96848,0
382702,0
327428,0
330833,0
252813,0
49859,0
380725,0
346947,0
249707,0
146585,0
128064,0
122431,1
354653,0
65509,1
76107,0
41130,1
394757,1
107658,0
126308,0
150612,1
6774,1
328637,0
106768,0
202209,0
167198,0
235639,0
189789,0
7366,1
214143,0
338423,0
336735,1
377414,0
318726,0
127237,1
254031,0
300542,1
385327,1
245069,0
332983,1
9256,0
251192,0
269957,0
218063,0
298066,0
237,0
309418,0
379376,0
28493,0
218905,0
197298,0
68278,0
117884,1
239529,0
213321,0
253490,1
180357,0
377849,1
138392,1
124190,1
22020,1
282723,0
364411,0
258403,0
149875,1
148312,0
32874,0
103081,1
287271,0
56035,1
5638,1
317224,1
196152,0
211283,1
330274,1
66367,1
202936,0
296428,1
256237,1
381336,0
203772,0
362256,0
195570,1
189306,1
305239,1
307847,1
220050,0
94345,0
66623,1
264145,0
384556,0
125245,1
8234,0
14453,0
78575,0
294672,0
360434,0
19412,0
329876,1
145238,1
223695,1
258632,0
345045,1
1254,1
324956,1
15186,1
59596,0
14273,1
307565,0
326986,0
218852,0
354233,0
80961,1
171911,0
138894,1
256758,0
38792,0
